date,team_a,team_b,score
2013-03-18,1610612766,1610612764,233.0
2013-03-18,1610612739,1610612754,201.0
2013-03-18,1610612737,1610612742,240.0
2013-03-18,1610612765,1610612751,201.0
2013-03-18,1610612738,1610612748,208.0
2013-03-18,1610612741,1610612743,237.0
2013-03-18,1610612763,1610612750,169.0
2013-03-18,1610612740,1610612744,165.0
2013-03-18,1610612756,1610612747,175.0
2013-03-18,1610612762,1610612752,173.0
2013-03-17,1610612761,1610612748,199.0
2013-03-17,1610612749,1610612753,224.0
2013-03-17,1610612746,1610612752,173.0
2013-03-17,1610612745,1610612744,186.0
2013-03-17,1610612750,1610612740,192.0
2013-03-17,1610612742,1610612760,208.0
2013-03-17,1610612751,1610612737,198.0
2013-03-17,1610612747,1610612758,215.0
2013-03-16,1610612764,1610612756,232.0
2013-03-16,1610612738,1610612766,193.0
2013-03-16,1610612755,1610612754,189.0
2013-03-16,1610612759,1610612739,232.0
2013-03-16,1610612762,1610612763,174.0
2013-03-16,1610612757,1610612765,213.0
2013-03-15,1610612761,1610612766,170.0
2013-03-15,1610612764,1610612740,183.0
2013-03-15,1610612754,1610612747,192.0
2013-03-15,1610612737,1610612756,201.0
2013-03-15,1610612745,1610612750,208.0
2013-03-15,1610612760,1610612753,221.0
2013-03-15,1610612749,1610612748,201.0
2013-03-15,1610612742,1610612739,182.0
2013-03-15,1610612743,1610612763,167.0
2013-03-15,1610612744,1610612741,208.0
2013-03-14,1610612759,1610612742,183.0
2013-03-14,1610612757,1610612752,195.0
2013-03-13,1610612755,1610612748,192.0
2013-03-13,1610612764,1610612749,199.0
2013-03-13,1610612754,1610612750,198.0
2013-03-13,1610612738,1610612761,200.0
2013-03-13,1610612737,1610612747,188.0
2013-03-13,1610612745,1610612756,192.0
2013-03-13,1610612760,1610612762,197.0
2013-03-13,1610612758,1610612741,200.0
2013-03-13,1610612743,1610612752,211.0
2013-03-13,1610612746,1610612763,181.0
2013-03-13,1610612744,1610612765,202.0
2013-03-12,1610612766,1610612738,174.0
2013-03-12,1610612753,1610612747,203.0
2013-03-12,1610612739,1610612764,185.0
2013-03-12,1610612751,1610612740,206.0
2013-03-12,1610612748,1610612737,179.0
2013-03-12,1610612749,1610612742,223.0
2013-03-12,1610612750,1610612759,190.0
2013-03-12,1610612757,1610612763,199.0
2013-03-11,1610612755,1610612751,203.0
2013-03-11,1610612759,1610612760,198.0
2013-03-11,1610612762,1610612765,193.0
2013-03-11,1610612756,1610612743,201.0
2013-03-11,1610612744,1610612752,155.0
2013-03-10,1610612760,1610612738,170.0
2013-03-10,1610612747,1610612741,171.0
2013-03-10,1610612761,1610612739,196.0
2013-03-10,1610612753,1610612755,190.0
2013-03-10,1610612748,1610612754,196.0
2013-03-10,1610612740,1610612757,194.0
2013-03-10,1610612750,1610612742,177.0
2013-03-10,1610612758,1610612749,228.0
2013-03-10,1610612746,1610612765,226.0
2013-03-09,1610612737,1610612751,173.0
2013-03-09,1610612752,1610612762,197.0
2013-03-09,1610612764,1610612766,191.0
2013-03-09,1610612763,1610612740,181.0
2013-03-09,1610612743,1610612750,199.0
2013-03-09,1610612756,1610612745,212.0
2013-03-09,1610612744,1610612749,196.0
2013-03-08,1610612766,1610612760,210.0
2013-03-08,1610612753,1610612754,201.0
2013-03-08,1610612751,1610612764,173.0
2013-03-08,1610612765,1610612742,201.0
2013-03-08,1610612739,1610612763,195.0
2013-03-08,1610612738,1610612737,209.0
2013-03-08,1610612748,1610612755,195.0
2013-03-08,1610612741,1610612762,177.0
2013-03-08,1610612759,1610612757,242.0
2013-03-08,1610612758,1610612756,233.0
2013-03-08,1610612747,1610612761,234.0
2013-03-08,1610612744,1610612745,182.0
2013-03-07,1610612752,1610612760,189.0
2013-03-07,1610612743,1610612746,199.0
2013-03-06,1610612766,1610612751,177.0
2013-03-06,1610612739,1610612762,205.0
2013-03-06,1610612754,1610612738,164.0
2013-03-06,1610612737,1610612755,203.0
2013-03-06,1610612748,1610612753,193.0
2013-03-06,1610612765,1610612752,164.0
2013-03-06,1610612763,1610612757,176.0
2013-03-06,1610612740,1610612747,210.0
2013-03-06,1610612750,1610612764,169.0
2013-03-06,1610612742,1610612745,220.0
2013-03-06,1610612759,1610612741,184.0
2013-03-06,1610612756,1610612761,169.0
2013-03-06,1610612746,1610612749,218.0
2013-03-06,1610612744,1610612758,170.0
2013-03-05,1610612755,1610612738,210.0
2013-03-05,1610612760,1610612747,227.0
2013-03-05,1610612758,1610612743,233.0
2013-03-04,1610612739,1610612752,199.0
2013-03-04,1610612749,1610612762,217.0
2013-03-04,1610612740,1610612753,207.0
2013-03-04,1610612750,1610612748,178.0
2013-03-04,1610612743,1610612737,192.0
2013-03-04,1610612757,1610612766,227.0
2013-03-04,1610612744,1610612761,243.0
2013-03-03,1610612752,1610612748,192.0
2013-03-03,1610612746,1610612760,212.0
2013-03-03,1610612764,1610612755,177.0
2013-03-03,1610612753,1610612763,190.0
2013-03-03,1610612758,1610612766,202.0
2013-03-03,1610612745,1610612742,239.0
2013-03-03,1610612759,1610612765,189.0
2013-03-03,1610612754,1610612741,189.0
2013-03-03,1610612747,1610612737,197.0
2013-03-02,1610612755,1610612744,201.0
2013-03-02,1610612741,1610612751,181.0
2013-03-02,1610612749,1610612761,236.0
2013-03-02,1610612757,1610612750,203.0
2013-03-01,1610612761,1610612754,174.0
2013-03-01,1610612764,1610612752,184.0
2013-03-01,1610612753,1610612745,228.0
2013-03-01,1610612738,1610612744,180.0
2013-03-01,1610612739,1610612746,194.0
2013-03-01,1610612748,1610612763,189.0
2013-03-01,1610612751,1610612742,188.0
2013-03-01,1610612740,1610612765,195.0
2013-03-01,1610612759,1610612758,232.0
2013-03-01,1610612762,1610612766,166.0
2013-03-01,1610612756,1610612737,179.0
2013-03-01,1610612743,1610612760,208.0
2013-02-28,1610612754,1610612746,190.0
2013-02-28,1610612741,1610612755,175.0
2013-02-28,1610612747,1610612750,210.0
2013-02-27,1610612753,1610612758,226.0
2013-02-27,1610612739,1610612761,195.0
2013-02-27,1610612764,1610612765,191.0
2013-02-27,1610612752,1610612744,214.0
2013-02-27,1610612763,1610612742,174.0
2013-02-27,1610612745,1610612749,217.0
2013-02-27,1610612760,1610612740,193.0
2013-02-27,1610612759,1610612756,206.0
2013-02-27,1610612762,1610612737,193.0
2013-02-27,1610612757,1610612743,220.0
2013-02-26,1610612755,1610612753,182.0
2013-02-26,1610612754,1610612744,205.0
2013-02-26,1610612748,1610612758,270.0
2013-02-26,1610612741,1610612739,199.0
2013-02-26,1610612740,1610612751,198.0
2013-02-26,1610612742,1610612749,185.0
2013-02-26,1610612756,1610612750,167.0
2013-02-26,1610612746,1610612766,190.0
2013-02-25,1610612761,1610612764,174.0
2013-02-25,1610612765,1610612737,217.0
2013-02-25,1610612743,1610612747,227.0
2013-02-25,1610612762,1610612738,217.0
2013-02-24,1610612742,1610612747,202.0
2013-02-24,1610612750,1610612744,199.0
2013-02-24,1610612748,1610612739,214.0
2013-02-24,1610612740,1610612758,205.0
2013-02-24,1610612751,1610612763,148.0
2013-02-24,1610612752,1610612755,192.0
2013-02-24,1610612756,1610612759,184.0
2013-02-24,1610612757,1610612738,178.0
2013-02-24,1610612760,1610612741,174.0
2013-02-23,1610612764,1610612745,208.0
2013-02-23,1610612766,1610612743,212.0
2013-02-23,1610612753,1610612739,212.0
2013-02-23,1610612755,1610612748,204.0
2013-02-23,1610612765,1610612754,162.0
2013-02-23,1610612749,1610612737,205.0
2013-02-23,1610612746,1610612762,201.0
2013-02-22,1610612761,1610612752,198.0
2013-02-22,1610612764,1610612743,232.0
2013-02-22,1610612766,1610612741,180.0
2013-02-22,1610612754,1610612765,196.0
2013-02-22,1610612751,1610612745,202.0
2013-02-22,1610612737,1610612758,230.0
2013-02-22,1610612763,1610612753,170.0
2013-02-22,1610612740,1610612742,204.0
2013-02-22,1610612760,1610612750,238.0
2013-02-22,1610612756,1610612738,201.0
2013-02-22,1610612747,1610612757,218.0
2013-02-22,1610612744,1610612759,208.0
2013-02-21,1610612741,1610612748,153.0
2013-02-21,1610612746,1610612759,206.0
2013-02-20,1610612761,1610612763,170.0
2013-02-20,1610612766,1610612765,204.0
2013-02-20,1610612754,1610612752,216.0
2013-02-20,1610612739,1610612740,205.0
2013-02-20,1610612737,1610612748,193.0
2013-02-20,1610612749,1610612751,191.0
2013-02-20,1610612745,1610612760,241.0
2013-02-20,1610612750,1610612755,181.0
2013-02-20,1610612742,1610612753,207.0
2013-02-20,1610612747,1610612738,212.0
2013-02-20,1610612744,1610612756,206.0
2013-02-19,1610612764,1610612761,184.0
2013-02-19,1610612753,1610612766,197.0
2013-02-19,1610612751,1610612749,224.0
2013-02-19,1610612765,1610612763,196.0
2013-02-19,1610612740,1610612741,183.0
2013-02-19,1610612743,1610612738,187.0
2013-02-19,1610612762,1610612744,216.0
2013-02-19,1610612758,1610612759,210.0
2013-02-19,1610612757,1610612756,200.0
2013-02-14,1610612760,1610612748,210.0
2013-02-14,1610612747,1610612746,226.0
2013-02-13,1610612753,1610612737,184.0
2013-02-13,1610612739,1610612759,191.0
2013-02-13,1610612754,1610612766,178.0
2013-02-13,1610612738,1610612741,140.0
2013-02-13,1610612751,1610612743,227.0
2013-02-13,1610612752,1610612761,180.0
2013-02-13,1610612765,1610612764,181.0
2013-02-13,1610612749,1610612755,186.0
2013-02-13,1610612740,1610612757,162.0
2013-02-13,1610612750,1610612762,190.0
2013-02-13,1610612742,1610612758,223.0
2013-02-13,1610612746,1610612745,202.0
2013-02-12,1610612761,1610612743,217.0
2013-02-12,1610612748,1610612757,221.0
2013-02-12,1610612763,1610612758,209.0
2013-02-12,1610612762,1610612760,203.0
2013-02-12,1610612747,1610612756,176.0
2013-02-12,1610612744,1610612745,223.0
2013-02-11,1610612755,1610612746,197.0
2013-02-11,1610612766,1610612738,185.0
2013-02-11,1610612739,1610612750,192.0
2013-02-11,1610612754,1610612751,173.0
2013-02-11,1610612765,1610612740,191.0
2013-02-11,1610612741,1610612759,192.0
2013-02-11,1610612749,1610612764,192.0
2013-02-11,1610612742,1610612737,206.0
2013-02-10,1610612752,1610612746,190.0
2013-02-10,1610612748,1610612747,204.0
2013-02-10,1610612738,1610612743,232.0
2013-02-10,1610612761,1610612740,191.0
2013-02-10,1610612753,1610612757,214.0
2013-02-10,1610612763,1610612750,193.0
2013-02-10,1610612751,1610612759,197.0
2013-02-10,1610612756,1610612760,166.0
2013-02-10,1610612758,1610612745,228.0
2013-02-09,1610612739,1610612743,214.0
2013-02-09,1610612755,1610612766,163.0
2013-02-09,1610612749,1610612765,205.0
2013-02-09,1610612742,1610612744,207.0
2013-02-09,1610612758,1610612762,229.0
2013-02-08,1610612764,1610612751,163.0
2013-02-08,1610612766,1610612747,193.0
2013-02-08,1610612754,1610612761,198.0
2013-02-08,1610612737,1610612740,211.0
2013-02-08,1610612765,1610612759,228.0
2013-02-08,1610612739,1610612753,227.0
2013-02-08,1610612748,1610612746,200.0
2013-02-08,1610612763,1610612744,192.0
2013-02-08,1610612745,1610612757,221.0
2013-02-08,1610612760,1610612756,223.0
2013-02-08,1610612750,1610612752,194.0
2013-02-08,1610612762,1610612741,182.0
2013-02-07,1610612738,1610612747,211.0
2013-02-07,1610612743,1610612741,224.0
2013-02-06,1610612761,1610612738,194.0
2013-02-06,1610612755,1610612754,157.0
2013-02-06,1610612764,1610612752,202.0
2013-02-06,1610612753,1610612746,162.0
2013-02-06,1610612739,1610612766,217.0
2013-02-06,1610612737,1610612763,195.0
2013-02-06,1610612748,1610612745,222.0
2013-02-06,1610612765,1610612751,183.0
2013-02-06,1610612740,1610612756,177.0
2013-02-06,1610612760,1610612744,217.0
2013-02-06,1610612742,1610612757,204.0
2013-02-06,1610612750,1610612759,198.0
2013-02-06,1610612762,1610612749,186.0
2013-02-05,1610612754,1610612737,217.0
2013-02-05,1610612751,1610612747,175.0
2013-02-05,1610612763,1610612756,186.0
2013-02-05,1610612745,1610612744,249.0
2013-02-05,1610612743,1610612749,216.0
2013-02-04,1610612754,1610612741,212.0
2013-02-04,1610612755,1610612753,139.0
2013-02-04,1610612764,1610612746,188.0
2013-02-04,1610612752,1610612765,184.0
2013-02-04,1610612748,1610612766,193.0
2013-02-04,1610612760,1610612742,203.0
2013-02-04,1610612750,1610612757,198.0
2013-02-04,1610612762,1610612758,189.0
2013-02-03,1610612738,1610612746,210.0
2013-02-03,1610612765,1610612747,195.0
2013-02-03,1610612761,1610612748,185.0
2013-02-02,1610612737,1610612741,169.0
2013-02-02,1610612752,1610612758,201.0
2013-02-02,1610612739,1610612760,225.0
2013-02-02,1610612745,1610612766,204.0
2013-02-02,1610612750,1610612740,201.0
2013-02-02,1610612749,1610612753,205.0
2013-02-02,1610612759,1610612764,182.0
2013-02-02,1610612757,1610612762,204.0
2013-02-02,1610612744,1610612756,206.0
2013-02-01,1610612761,1610612746,171.0
2013-02-01,1610612754,1610612748,191.0
2013-02-01,1610612738,1610612753,181.0
2013-02-01,1610612751,1610612741,182.0
2013-02-01,1610612752,1610612749,182.0
2013-02-01,1610612755,1610612758,169.0
2013-02-01,1610612765,1610612739,216.0
2013-02-01,1610612763,1610612764,161.0
2013-02-01,1610612743,1610612740,211.0
2013-02-01,1610612762,1610612757,163.0
2013-02-01,1610612756,1610612742,208.0
2013-02-01,1610612750,1610612747,211.0
2013-01-31,1610612760,1610612763,195.0
2013-01-31,1610612744,1610612742,197.0
2013-01-30,1610612755,1610612764,176.0
2013-01-30,1610612754,1610612765,177.0
2013-01-30,1610612738,1610612758,180.0
2013-01-30,1610612752,1610612753,210.0
2013-01-30,1610612737,1610612761,185.0
2013-01-30,1610612751,1610612748,190.0
2013-01-30,1610612749,1610612741,192.0
2013-01-30,1610612750,1610612746,186.0
2013-01-30,1610612759,1610612766,180.0
2013-01-30,1610612743,1610612745,228.0
2013-01-30,1610612762,1610612740,203.0
2013-01-30,1610612756,1610612747,178.0
2013-01-29,1610612739,1610612744,203.0
2013-01-29,1610612765,1610612749,207.0
2013-01-29,1610612757,1610612742,210.0
2013-01-29,1610612747,1610612740,217.0
2013-01-28,1610612761,1610612744,216.0
2013-01-28,1610612755,1610612763,203.0
2013-01-28,1610612764,1610612758,190.0
2013-01-28,1610612751,1610612753,174.0
2013-01-28,1610612741,1610612766,178.0
2013-01-28,1610612743,1610612754,203.0
2013-01-28,1610612762,1610612745,205.0
2013-01-27,1610612738,1610612748,198.0
2013-01-27,1610612747,1610612760,201.0
2013-01-27,1610612753,1610612765,206.0
2013-01-27,1610612763,1610612740,174.0
2013-01-27,1610612752,1610612737,210.0
2013-01-27,1610612742,1610612756,205.0
2013-01-27,1610612746,1610612757,179.0
2013-01-26,1610612761,1610612739,197.0
2013-01-26,1610612755,1610612752,177.0
2013-01-26,1610612764,1610612741,159.0
2013-01-26,1610612766,1610612750,203.0
2013-01-26,1610612745,1610612751,225.0
2013-01-26,1610612749,1610612744,211.0
2013-01-26,1610612759,1610612756,207.0
2013-01-26,1610612743,1610612758,214.0
2013-01-26,1610612762,1610612754,224.0
2013-01-26,1610612757,1610612746,201.0
2013-01-25,1610612764,1610612750,215.0
2013-01-25,1610612737,1610612738,234.0
2013-01-25,1610612748,1610612765,198.0
2013-01-25,1610612739,1610612749,221.0
2013-01-25,1610612741,1610612744,190.0
2013-01-25,1610612763,1610612751,178.0
2013-01-25,1610612740,1610612745,182.0
2013-01-25,1610612742,1610612759,220.0
2013-01-25,1610612758,1610612760,200.0
2013-01-25,1610612747,1610612762,186.0
2013-01-24,1610612753,1610612761,192.0
2013-01-24,1610612738,1610612752,175.0
2013-01-24,1610612756,1610612746,181.0
2013-01-23,1610612741,1610612765,167.0
2013-01-23,1610612766,1610612737,196.0
2013-01-23,1610612758,1610612756,202.0
2013-01-23,1610612748,1610612761,239.0
2013-01-23,1610612757,1610612754,180.0
2013-01-23,1610612763,1610612747,199.0
2013-01-23,1610612745,1610612743,200.0
2013-01-23,1610612744,1610612760,203.0
2013-01-23,1610612750,1610612751,174.0
2013-01-23,1610612759,1610612740,208.0
2013-01-23,1610612762,1610612764,180.0
2013-01-22,1610612746,1610612760,206.0
2013-01-22,1610612739,1610612738,185.0
2013-01-22,1610612749,1610612755,212.0
2013-01-22,1610612765,1610612753,195.0
2013-01-21,1610612763,1610612754,163.0
2013-01-21,1610612740,1610612758,219.0
2013-01-21,1610612766,1610612745,194.0
2013-01-21,1610612737,1610612750,200.0
2013-01-21,1610612752,1610612751,173.0
2013-01-21,1610612744,1610612746,205.0
2013-01-21,1610612755,1610612759,175.0
2013-01-21,1610612741,1610612747,178.0
2013-01-21,1610612757,1610612764,193.0
2013-01-20,1610612761,1610612747,211.0
2013-01-20,1610612753,1610612742,216.0
2013-01-20,1610612765,1610612738,191.0
2013-01-20,1610612743,1610612760,239.0
2013-01-19,1610612766,1610612758,190.0
2013-01-19,1610612737,1610612759,191.0
2013-01-19,1610612741,1610612763,167.0
2013-01-19,1610612740,1610612744,228.0
2013-01-19,1610612750,1610612745,171.0
2013-01-19,1610612762,1610612739,207.0
2013-01-19,1610612757,1610612749,214.0
2013-01-19,1610612746,1610612764,181.0
2013-01-18,1610612738,1610612741,199.0
2013-01-18,1610612755,1610612761,209.0
2013-01-18,1610612753,1610612766,206.0
2013-01-18,1610612754,1610612745,200.0
2013-01-18,1610612751,1610612737,183.0
2013-01-18,1610612763,1610612758,154.0
2013-01-18,1610612759,1610612744,183.0
2013-01-18,1610612743,1610612764,220.0
2013-01-18,1610612742,1610612760,231.0
2013-01-17,1610612765,1610612752,189.0
2013-01-17,1610612750,1610612746,167.0
2013-01-17,1610612756,1610612749,192.0
2013-01-17,1610612747,1610612748,189.0
2013-01-16,1610612761,1610612741,212.0
2013-01-16,1610612753,1610612754,183.0
2013-01-16,1610612737,1610612751,204.0
2013-01-16,1610612738,1610612740,168.0
2013-01-16,1610612760,1610612743,214.0
2013-01-16,1610612742,1610612745,205.0
2013-01-16,1610612759,1610612763,185.0
2013-01-16,1610612758,1610612764,189.0
2013-01-16,1610612757,1610612739,181.0
2013-01-16,1610612744,1610612748,167.0
2013-01-15,1610612755,1610612740,210.0
2013-01-15,1610612766,1610612754,179.0
2013-01-15,1610612751,1610612761,219.0
2013-01-15,1610612745,1610612746,226.0
2013-01-15,1610612743,1610612757,226.0
2013-01-15,1610612747,1610612749,192.0
2013-01-14,1610612764,1610612753,211.0
2013-01-14,1610612738,1610612766,189.0
2013-01-14,1610612741,1610612737,155.0
2013-01-14,1610612763,1610612746,172.0
2013-01-14,1610612742,1610612750,211.0
2013-01-14,1610612762,1610612748,201.0
2013-01-14,1610612756,1610612760,192.0
2013-01-14,1610612758,1610612739,242.0
2013-01-13,1610612752,1610612740,187.0
2013-01-13,1610612761,1610612749,203.0
2013-01-13,1610612751,1610612754,183.0
2013-01-13,1610612759,1610612750,194.0
2013-01-13,1610612743,1610612744,221.0
2013-01-13,1610612757,1610612760,170.0
2013-01-13,1610612747,1610612739,206.0
2013-01-12,1610612746,1610612753,205.0
2013-01-12,1610612764,1610612737,176.0
2013-01-12,1610612754,1610612766,184.0
2013-01-12,1610612755,1610612745,207.0
2013-01-12,1610612765,1610612762,177.0
2013-01-12,1610612741,1610612756,178.0
2013-01-12,1610612742,1610612763,187.0
2013-01-12,1610612758,1610612748,227.0
2013-01-11,1610612761,1610612766,177.0
2013-01-11,1610612738,1610612745,194.0
2013-01-11,1610612751,1610612756,178.0
2013-01-11,1610612737,1610612762,198.0
2013-01-11,1610612752,1610612741,209.0
2013-01-11,1610612763,1610612759,199.0
2013-01-11,1610612740,1610612750,196.0
2013-01-11,1610612749,1610612765,190.0
2013-01-11,1610612743,1610612739,189.0
2013-01-11,1610612747,1610612760,217.0
2013-01-11,1610612744,1610612757,200.0
2013-01-10,1610612754,1610612752,157.0
2013-01-10,1610612758,1610612742,229.0
2013-01-10,1610612757,1610612748,182.0
2013-01-09,1610612761,1610612755,162.0
2013-01-09,1610612766,1610612762,214.0
2013-01-09,1610612739,1610612737,182.0
2013-01-09,1610612738,1610612756,166.0
2013-01-09,1610612741,1610612749,200.0
2013-01-09,1610612740,1610612745,167.0
2013-01-09,1610612759,1610612747,213.0
2013-01-09,1610612760,1610612750,190.0
2013-01-09,1610612743,1610612753,213.0
2013-01-09,1610612746,1610612742,192.0
2013-01-09,1610612744,1610612763,181.0
2013-01-08,1610612755,1610612751,198.0
2013-01-08,1610612754,1610612748,164.0
2013-01-08,1610612749,1610612756,207.0
2013-01-08,1610612745,1610612747,237.0
2013-01-08,1610612750,1610612737,211.0
2013-01-07,1610612764,1610612760,200.0
2013-01-07,1610612752,1610612738,198.0
2013-01-07,1610612741,1610612739,210.0
2013-01-07,1610612740,1610612759,183.0
2013-01-07,1610612762,1610612742,194.0
2013-01-07,1610612758,1610612763,194.0
2013-01-07,1610612757,1610612753,244.0
2013-01-06,1610612761,1610612760,196.0
2013-01-06,1610612748,1610612764,170.0
2013-01-06,1610612765,1610612766,209.0
2013-01-06,1610612756,1610612763,173.0
2013-01-06,1610612747,1610612743,217.0
2013-01-05,1610612737,1610612738,170.0
2013-01-05,1610612753,1610612752,220.0
2013-01-05,1610612754,1610612749,175.0
2013-01-05,1610612751,1610612758,206.0
2013-01-05,1610612739,1610612745,216.0
2013-01-05,1610612750,1610612757,199.0
2013-01-05,1610612742,1610612740,195.0
2013-01-05,1610612759,1610612755,195.0
2013-01-05,1610612743,1610612762,201.0
2013-01-05,1610612746,1610612744,204.0
2013-01-04,1610612761,1610612758,201.0
2013-01-04,1610612764,1610612751,228.0
2013-01-04,1610612766,1610612739,210.0
2013-01-04,1610612765,1610612737,169.0
2013-01-04,1610612748,1610612741,185.0
2013-01-04,1610612738,1610612754,169.0
2013-01-04,1610612763,1610612757,170.0
2013-01-04,1610612760,1610612755,194.0
2013-01-04,1610612749,1610612745,216.0
2013-01-04,1610612756,1610612762,167.0
2013-01-04,1610612746,1610612747,209.0
2013-01-03,1610612752,1610612759,183.0
2013-01-03,1610612743,1610612750,198.0
2013-01-02,1610612761,1610612757,181.0
2013-01-02,1610612753,1610612741,190.0
2013-01-02,1610612739,1610612758,191.0
2013-01-02,1610612754,1610612764,170.0
2013-01-02,1610612738,1610612763,176.0
2013-01-02,1610612748,1610612742,228.0
2013-01-02,1610612749,1610612759,227.0
2013-01-02,1610612745,1610612740,196.0
2013-01-02,1610612760,1610612751,203.0
2013-01-02,1610612762,1610612750,190.0
2013-01-02,1610612756,1610612755,184.0
2013-01-02,1610612744,1610612746,209.0
2013-01-01,1610612764,1610612742,197.0
2013-01-01,1610612752,1610612757,205.0
2013-01-01,1610612765,1610612758,200.0
2013-01-01,1610612740,1610612737,181.0
2013-01-01,1610612743,1610612746,170.0
2013-01-01,1610612747,1610612755,202.0
2012-12-31,1610612754,1610612763,171.0
2012-12-31,1610612741,1610612766,172.0
2012-12-31,1610612753,1610612748,222.0
2012-12-31,1610612745,1610612737,227.0
2012-12-31,1610612759,1610612751,177.0
2012-12-31,1610612760,1610612756,210.0
2012-12-30,1610612765,1610612749,190.0
2012-12-30,1610612742,1610612759,197.0
2012-12-30,1610612758,1610612738,214.0
2012-12-30,1610612746,1610612762,203.0
2012-12-29,1610612766,1610612740,193.0
2012-12-29,1610612737,1610612754,209.0
2012-12-29,1610612753,1610612761,211.0
2012-12-29,1610612751,1610612739,203.0
2012-12-29,1610612741,1610612764,164.0
2012-12-29,1610612763,1610612743,153.0
2012-12-29,1610612745,1610612760,218.0
2012-12-29,1610612750,1610612756,218.0
2012-12-29,1610612749,1610612748,189.0
2012-12-29,1610612757,1610612755,174.0
2012-12-29,1610612744,1610612738,184.0
2012-12-28,1610612764,1610612753,202.0
2012-12-28,1610612754,1610612756,188.0
2012-12-28,1610612751,1610612766,178.0
2012-12-28,1610612765,1610612748,208.0
2012-12-28,1610612739,1610612737,196.0
2012-12-28,1610612740,1610612761,201.0
2012-12-28,1610612742,1610612743,191.0
2012-12-28,1610612759,1610612745,238.0
2012-12-28,1610612762,1610612746,230.0
2012-12-28,1610612758,1610612752,211.0
2012-12-28,1610612747,1610612757,191.0
2012-12-28,1610612744,1610612755,185.0
2012-12-27,1610612760,1610612742,216.0
2012-12-27,1610612746,1610612738,183.0
2012-12-26,1610612764,1610612739,171.0
2012-12-26,1610612766,1610612748,197.0
2012-12-26,1610612753,1610612740,191.0
2012-12-26,1610612737,1610612765,245.0
2012-12-26,1610612749,1610612751,201.0
2012-12-26,1610612763,1610612755,188.0
2012-12-26,1610612750,1610612745,171.0
2012-12-26,1610612759,1610612761,180.0
2012-12-26,1610612743,1610612747,240.0
2012-12-26,1610612762,1610612744,177.0
2012-12-26,1610612756,1610612752,196.0
2012-12-26,1610612757,1610612758,200.0
2012-12-25,1610612751,1610612738,169.0
2012-12-25,1610612747,1610612752,194.0
2012-12-25,1610612748,1610612760,200.0
2012-12-25,1610612741,1610612745,217.0
2012-12-25,1610612746,1610612743,212.0
2012-12-23,1610612751,1610612755,187.0
2012-12-23,1610612752,1610612750,185.0
2012-12-23,1610612753,1610612762,190.0
2012-12-23,1610612759,1610612742,220.0
2012-12-23,1610612756,1610612746,180.0
2012-12-23,1610612758,1610612757,204.0
2012-12-22,1610612764,1610612765,183.0
2012-12-22,1610612737,1610612741,167.0
2012-12-22,1610612748,1610612762,194.0
2012-12-22,1610612740,1610612754,156.0
2012-12-22,1610612745,1610612763,217.0
2012-12-22,1610612749,1610612739,176.0
2012-12-22,1610612743,1610612766,198.0
2012-12-22,1610612757,1610612756,189.0
2012-12-22,1610612744,1610612747,233.0
2012-12-21,1610612761,1610612753,183.0
2012-12-21,1610612755,1610612737,179.0
2012-12-21,1610612738,1610612749,193.0
2012-12-21,1610612752,1610612741,216.0
2012-12-21,1610612765,1610612764,168.0
2012-12-21,1610612739,1610612754,188.0
2012-12-21,1610612763,1610612742,174.0
2012-12-21,1610612759,1610612740,193.0
2012-12-21,1610612746,1610612758,182.0
2012-12-21,1610612744,1610612766,215.0
2012-12-20,1610612750,1610612760,192.0
2012-12-20,1610612742,1610612748,205.0
2012-12-20,1610612757,1610612743,194.0
2012-12-19,1610612761,1610612765,188.0
2012-12-19,1610612752,1610612751,186.0
2012-12-19,1610612753,1610612764,173.0
2012-12-19,1610612754,1610612762,188.0
2012-12-19,1610612738,1610612739,194.0
2012-12-19,1610612737,1610612760,192.0
2012-12-19,1610612745,1610612755,228.0
2012-12-19,1610612756,1610612766,225.0
2012-12-19,1610612763,1610612749,170.0
2012-12-19,1610612758,1610612744,258.0
2012-12-19,1610612746,1610612740,170.0
2012-12-18,1610612764,1610612737,195.0
2012-12-18,1610612739,1610612761,212.0
2012-12-18,1610612751,1610612762,182.0
2012-12-18,1610612748,1610612750,195.0
2012-12-18,1610612741,1610612738,189.0
2012-12-18,1610612749,1610612754,191.0
2012-12-18,1610612742,1610612755,207.0
2012-12-18,1610612743,1610612759,218.0
2012-12-18,1610612747,1610612766,201.0
2012-12-18,1610612744,1610612740,199.0
2012-12-17,1610612753,1610612750,195.0
2012-12-17,1610612752,1610612745,205.0
2012-12-17,1610612765,1610612746,164.0
2012-12-17,1610612763,1610612741,151.0
2012-12-17,1610612760,1610612759,200.0
2012-12-17,1610612756,1610612758,191.0
2012-12-16,1610612761,1610612745,199.0
2012-12-16,1610612755,1610612747,209.0
2012-12-16,1610612758,1610612743,219.0
2012-12-16,1610612757,1610612740,189.0
2012-12-15,1610612737,1610612744,208.0
2012-12-15,1610612766,1610612753,205.0
2012-12-15,1610612752,1610612739,205.0
2012-12-15,1610612748,1610612764,174.0
2012-12-15,1610612765,1610612754,165.0
2012-12-15,1610612741,1610612751,165.0
2012-12-15,1610612750,1610612742,220.0
2012-12-15,1610612749,1610612746,196.0
2012-12-15,1610612759,1610612738,191.0
